movie_id,title,component_score,tfidf_norm,keyword_count,genre_count,overview_word_count,overview_char_length,title_char_length,scaled_tfidf_norm,scaled_keyword_count,scaled_genre_count,scaled_overview_word_count,scaled_overview_char_length,scaled_title_char_length,genres_list,keywords_list
43935,Dylan Dog: Dead of Night,38.42255238303305,0.9999999999999999,1.9459101490553132,6,3.1780538303479458,4.941642422609304,3.2188758248682006,3.3306690738754696e-16,0.3218964064459889,0.8333333333333334,0.6146530640840898,0.7152725173289634,0.6302766771717121,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']","['detective', 'vampire', 'supernatural', 'zombie', 'werewolf', 'ghouls']"
12618,Random Hearts,38.42244938434134,0.9999999999999998,2.0794415416798357,2,4.897839799950911,6.6052979209482015,2.6390573296152584,2.220446049250313e-16,0.3562071871080221,0.16666666666666666,0.9472691153576951,0.9560764757094047,0.4855873118377672,"['Drama', 'Romance']","['infidelity', 'politician', 'airplane crash', 'death', 'death of husband', 'police sergeant', 'death of wife']"
6278,Reign of Fire,38.41680649849884,1.0,2.3978952727983707,3,4.189654742026425,5.905361848054571,2.6390573296152584,4.440892098500626e-16,0.43803360937966074,0.33333333333333337,0.810302235931302,0.8547650100037125,0.4855873118377672,"['Adventure', 'Action', 'Fantasy']","['dragon', 'evolution', 'fire chief', 'animated map', 'theatre audience', 'dragonslayer', 'tunnel construction', 'fire repellent', 'drilling', 'iodine']"
84204,Grabbers,38.411000571549415,0.9999999999999999,1.6094379124341003,4,4.6443908991413725,6.478509642208569,2.1972245773362196,3.3306690738754696e-16,0.23544014411944691,0.5,0.8982507060457698,0.9377246478055925,0.3753312557885103,"['Science Fiction', 'Comedy', 'Thriller', 'Horror']","['monster', 'ireland', 'drunk', 'beheaded']"
245,About a Boy,38.404657436195336,0.9999999999999999,2.1972245773362196,3,4.430816798843313,6.144185634125646,2.4849066497880004,3.3306690738754696e-16,0.3864714404995685,0.33333333333333337,0.8569443021379316,0.8893332923787235,0.44712016356187073,"['Drama', 'Comedy', 'Romance']","['london england', 'rock and roll', 'single parent', 'rap music', 'bachelor', 'becoming an adult', 'friendship', 'single']"
10131,A Nightmare on Elm Street 4: The Dream Master,38.39942758204432,1.0,2.3978952727983707,2,4.1588830833596715,5.91350300563827,3.828641396489095,4.440892098500626e-16,0.43803360937966074,0.16666666666666666,0.8043508281527877,0.855943392772207,0.7824391112483089,"['Horror', 'Thriller']","['martial arts', 'nightmare', 'supernatural', 'high school', 'resurrection', 'sequel', 'diner', 'alcoholic', 'disfigurement', 'dreams']"
8656,Deep Impact,38.397860485576665,1.0,2.4849066497880004,3,4.127134385045092,5.950642552587727,2.4849066497880004,4.440892098500626e-16,0.46039111058080084,0.33333333333333337,0.7982104555406594,0.8613191150457277,0.44712016356187073,"['Action', 'Drama', 'Romance']","['usa president', 'nasa', 'metereologist', 'space mission', 'comet', 'natural disaster', 'tsunami', 'astronomer', 'astronaut', 'woman director', 'disaster movie']"
297,Meet Joe Black,38.39673296306738,1.0,2.302585092994046,3,4.248495242049359,5.971261839790462,2.70805020110221,4.440892098500626e-16,0.4135437376734581,0.33333333333333337,0.8216823117770836,0.8643036307596837,0.5028039664801112,"['Fantasy', 'Drama', 'Mystery']","['life and death', 'love at first sight', 'broken engagement', 'fireworks', 'religion and supernatural', 'teenage crush', 'fate', 'doctor', 'millionaire']"
765,Evil Dead II,38.39414141862182,1.0,2.772588722239781,3,3.8501476017100584,5.598421958998375,2.5649493574615367,4.440892098500626e-16,0.5343107806620332,0.33333333333333337,0.744639690482525,0.8103373383232568,0.46709422211245594,"['Horror', 'Comedy', 'Fantasy']","['deer', 'blood splatter', 'tape recorder', 'chainsaw', 'spirit', 'violence', 'over the top', 'shot in the arm', 'book of the dead', 'evil dead', 'eyeball', 'necronomicon', 'tarmac', 'meat cleaver', 'shot through a wall']"
316152,Free State of Jones,38.3938386423469,0.9999999999999999,1.0986122886681098,5,4.454347296253507,6.210600077024653,2.995732273553991,3.3306690738754696e-16,0.10418392347277872,0.6666666666666666,0.861495229562284,0.8989463767941455,0.5745928742534718,"['War', 'Action', 'Drama', 'History', 'Thriller']","['slavery', 'american civil war']"
6978,Big Trouble in Little China,38.39024593669338,1.0,1.6094379124341003,4,4.276666119016055,5.978885764901122,3.332204510175204,4.440892098500626e-16,0.23544014411944691,0.5,0.8271307140917857,0.8654071472911267,0.6585570022828444,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['kung fu', 'chinatown', 'magic', 'mystery']"
46738,Incendies,38.387095184009766,0.9999999999999999,2.772588722239781,3,3.9318256327243257,5.713732805509369,2.302585092994046,3.3306690738754696e-16,0.5343107806620332,0.33333333333333337,0.7604366702416054,0.8270278781085498,0.40162318380839473,"['Drama', 'War', 'Mystery']","['prison', 'middle east', 'rape', 'muslim', 'militia', 'interpreter', 'son', 'christian', 'orphanage', 'swimming pool', 'massacre', 'checkpoint', 'political assassination', 'twins', 'will']"
14024,Raise Your Voice,38.38707816489858,0.9999999999999999,2.302585092994046,3,4.204692619390966,5.918893854273146,2.833213344056216,3.3306690738754696e-16,0.4135437376734581,0.33333333333333337,0.8132106439988971,0.856723685141393,0.5340374919117494,"['Music', 'Drama', 'Romance']","['music', ""life's dream"", 'aspiring singer', 'singer', 'teenager', 'death of brother', 'grieving', 'music school', 'overprotective father']"
10914,All Hat,38.37963593493986,0.9999999999999999,1.9459101490553132,4,4.382026634673881,6.154858094016418,2.0794415416798357,3.3306690738754696e-16,0.3218964064459889,0.5,0.8475080164408375,0.8908780656745894,0.34593938089015414,"['Action', 'Comedy', 'Drama', 'Western']","['indian territory', 'horse', 'ranch', 'stetson', 'urbanisierung', 'best friend']"
135397,Jurassic World,38.37536830492733,0.9999999999999999,2.833213344056216,4,3.295836866004329,5.170483995038151,2.70805020110221,3.3306690738754696e-16,0.5498882269911627,0.5,0.6374329500230878,0.748395935331003,0.5028039664801112,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","['monster', 'dna', 'tyrannosaurus rex', 'velociraptor', 'island', 'sequel', 'suspense', 'disaster', 'escape', 'dinosaur', 'amusement park', 'animal attack', 'theme park', 'jurassic park', '3d', 'animal horror']"
11588,The I Inside,38.372537452793765,1.0,2.772588722239781,3,3.8501476017100584,5.583496308781699,2.5649493574615367,4.440892098500626e-16,0.5343107806620332,0.33333333333333337,0.744639690482525,0.8081769417404511,0.46709422211245594,"['Thriller', 'Mystery', 'Science Fiction']","['infidelity', 'amnesia', 'paranoia', 'nightmare', 'time', 'puzzle', 'murder', 'suspense', 'memory', 'hospital', 'doctor', 'fear', 'guilt', 'discovery', 'loop']"
16866,Planet 51,38.371489345880825,0.9999999999999999,2.0794415416798357,5,3.784189633918261,5.5093883366279774,2.302585092994046,3.3306690738754696e-16,0.3562071871080221,0.6666666666666666,0.7318830572824041,0.7974502660194368,0.40162318380839473,"['Science Fiction', 'Animation', 'Family', 'Comedy', 'Adventure']","['flying saucer', 'alien life-form', 'spaceship', 'alien', 'alien planet', 'planet', 'duringcreditsstinger']"
115,The Big Lebowski,38.36514579371856,1.0,2.995732273553991,2,3.912023005428146,5.7745515455444085,2.833213344056216,4.440892098500626e-16,0.591647331227469,0.16666666666666666,0.7566067333700895,0.8358310187580241,0.5340374919117494,"['Comedy', 'Crime']","['white russian', 'dude', 'bowling', 'vietnam veteran', 'carpet', 'nihilism', 'heart attack', 'kidnapping', 'lsd', 'marijuana', 'los angeles', 'millionaire', 'cowboy', 'ashes', 'impregnation', 'bowling team', 'unemployed', 'bowling ball', 'weeds']"
924,Dawn of the Dead,38.359889966719265,0.9999999999999999,2.995732273553991,3,3.5553480614894135,5.247024072160486,2.833213344056216,3.3306690738754696e-16,0.591647331227469,0.33333333333333337,0.6876238404182855,0.7594746433713427,0.5340374919117494,"['Fantasy', 'Horror', 'Action']","['refugee', 'mass murder', 'habor', 'car journey', 'department store', 'blackout', 'bus ride', 'pregnancy and birth', 'dying and death', 'bite', 'to shoot dead', 'lorry', 'munition', 'basement garage', 'guard', 'zombie', 'dog', 'car', 'duringcreditsstinger']"
166624,Treading Water,38.35927430442116,0.9999999999999999,2.3978952727983707,2,4.543294782270004,6.313548046277095,2.70805020110221,3.3306690738754696e-16,0.43803360937966074,0.16666666666666666,0.878698161841323,0.9138474657082676,0.5028039664801112,"['Drama', 'Comedy']","['fish', 'boy', 'parenting', 'first love', 'troubled childhood', 'child psychologist', 'woman director', 'synchronized swimming', 'self acceptance', 'parental advisor']"
25166,Drowning Mona,38.35798236811803,0.9999999999999999,2.1972245773362196,3,4.31748811353631,6.198478716492308,2.6390573296152584,3.3306690738754696e-16,0.3864714404995685,0.33333333333333337,0.8350259120189873,0.897191883991964,0.4855873118377672,"['Comedy', 'Crime', 'Mystery']","['suspicion', 'suspect', 'investigation', 'remake', 'murder', 'death', 'accident', 'dysfunctional']"
17813,Alex & Emma,38.35767204056085,1.0,2.5649493574615367,2,4.477336814478207,6.206575926724928,2.4849066497880004,4.440892098500626e-16,0.4809580179769093,0.16666666666666666,0.8659415286412021,0.8983639056501741,0.44712016356187073,"['Comedy', 'Romance']","['gambling', 'sex', 'casino', 'based on novel', 'vandalism', 'lie', 'kiss', 'love', 'disappearance', 'writer', 'death', 'fortune']"
16633,Somewhere in Time,38.35619353939883,0.9999999999999999,1.3862943611198906,4,4.6443908991413725,6.317164686747284,2.8903717578961645,3.3306690738754696e-16,0.17810359355401106,0.5,0.8982507060457698,0.914370952296765,0.5483009462335873,"['Science Fiction', 'Drama', 'Fantasy', 'Romance']","['time travel', 'playwright', '1910s']"
826,The Bridge on the River Kwai,38.356177913564906,0.9999999999999999,2.1972245773362196,3,4.0943445622221,5.855071922202427,3.367295829986474,3.3306690738754696e-16,0.3864714404995685,0.33333333333333337,0.7918687237309375,0.8474858508124338,0.6673137784702066,"['Drama', 'History', 'War']","['japan', 'resistance', 'japanese', 'river', 'prisoners of war', 'thailand', 'bridge', 'officer']"
11024,Scooby-Doo 2: Monsters Unleashed,38.35301700116008,1.0,1.791759469228055,4,4.007333185232471,5.820082930352362,3.4965075614664802,4.440892098500626e-16,0.2822875170267898,0.5,0.775040245570454,0.8424214082366425,0.6995575988633218,"['Mystery', 'Fantasy', 'Adventure', 'Comedy']","['detective', 'monster', 'engine', 'based on tv series', 'dog']"
18615,Fur: An Imaginary Portrait of Diane Arbus,38.35193003346517,1.0,1.9459101490553132,3,4.204692619390966,5.942799375126701,3.7376696182833684,4.440892098500626e-16,0.3218964064459889,0.33333333333333337,0.8132106439988971,0.8601838630775281,0.759737784954561,"['Drama', 'Mystery', 'Romance']","['photographer', 'biography', 'hair', 'werewolf', 'hypertrichosis', 'freak']"
100975,Just Looking,38.337208855481144,0.9999999999999999,2.4849066497880004,2,4.553876891600541,6.1675164908883415,2.5649493574615367,3.3306690738754696e-16,0.46039111058080084,0.16666666666666666,0.8807447999008725,0.8927102912023824,0.46709422211245594,"['Drama', 'Comedy']","['new york', 'nurse', 'sex', 'infidelity', 'nudity', 'romance', 'independent film', 'neighbor', 'teenager', 'voyeurism', 'curious']"
745,The Sixth Sense,38.33305411741274,0.9999999999999999,2.6390573296152584,3,3.912023005428146,5.583496308781699,2.772588722239781,3.3306690738754696e-16,0.4999999999999999,0.33333333333333337,0.7566067333700895,0.8081769417404511,0.5189090713352313,"['Mystery', 'Thriller', 'Drama']","['child abuse', 'sense of guilt', 'loss of child', 'confidence', 'psychology', 'dying and death', 'marriage crisis', 'afterlife', 'single', 'paranormal phenomena', 'cowardliness', 'child', 'spiritism']"
57800,Ice Age: Continental Drift,38.3321944201214,0.9999999999999999,2.3978952727983707,4,3.5263605246161616,5.267858159063328,3.295836866004329,3.3306690738754696e-16,0.43803360937966074,0.5,0.6820174915927075,0.7624902500281631,0.6494817289053039,"['Animation', 'Comedy', 'Adventure', 'Family']","['blue footed booby', 'prehistoric times', 'melting ice', 'badger', 'elephant seal', 'floating ice', 'land bridge', 'era', 'glaciale', 'deriva']"
4912,Confessions of a Dangerous Mind,38.330958874790014,0.9999999999999998,1.6094379124341003,5,3.8066624897703196,5.5254529391317835,3.4657359027997265,2.220446049250313e-16,0.23544014411944691,0.6666666666666666,0.7362294310210376,0.7997755189799128,0.6918787617803084,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']","['microfilm', 'biography', 'silencer', 'intrigue']"
1656,The Legend of Zorro,38.322143031488366,1.0,2.302585092994046,2,4.532599493153256,6.270988431858299,2.995732273553991,4.440892098500626e-16,0.4135437376734581,0.16666666666666666,0.8766296341895574,0.9076872218179766,0.5745928742534718,"['Action', 'Adventure']","['california', 'spy', 'father son relationship', 'mexico', 'hero', 'marriage crisis', 'sword fight', 'divorce', 'american civil war']"
84892,The Perks of Being a Wallflower,38.320995624319224,1.0,2.772588722239781,2,3.912023005428146,5.6937321388027,3.4657359027997265,4.440892098500626e-16,0.5343107806620332,0.16666666666666666,0.7566067333700895,0.8241329039278841,0.6918787617803084,"['Drama', 'Romance']","['shyness', 'secret', 'narration', 'kiss', 'freshman', 'coming of age', 'teenage boy', 'high school student', 'first love', 'aunt nephew relationship', 'gay lead character', 'santa hat', 'lgbt teen', 'aunt nephew incest', 'based on young adult novel']"
1402,The Pursuit of Happyness,38.31118806919597,1.0,2.5649493574615367,1,4.624972813284271,6.315358001522335,3.2188758248682006,4.440892098500626e-16,0.4809580179769093,0.0,0.8944951416004033,0.914109445660235,0.6302766771717121,['Drama'],"['san francisco', 'single parent', 'homeless person', 'bus', 'worker', 'homelessness', 'work', 'church service', 'bad luck', 'biography', 'salesman', 'stockbroker']"
8427,I Spy,38.30998102203383,0.9999999999999999,2.0794415416798357,4,4.330733340286331,6.150602768446279,1.791759469228055,3.3306690738754696e-16,0.3562071871080221,0.5,0.8375876116128227,0.8902621333241058,0.27415047311679364,"['Action', 'Adventure', 'Comedy', 'Thriller']","['budapest', 'kidnapping', 'boxer', 'secret agent', 'liberation of hostage', 'hostage-taking', 'woman director']"
2907,The Addams Family,38.30143101923392,0.9999999999999999,2.302585092994046,3,4.174387269895637,5.863631175598097,2.8903717578961645,3.3306690738754696e-16,0.4135437376734581,0.33333333333333337,0.8073494229750218,0.8487247503926151,0.5483009462335873,"['Horror', 'Comedy', 'Fantasy']","['dead wish', 'vampire', 'black humor', 'uncle', 'eccentric', 'werewolf', 'macabre', 'loan shark', 'accountant']"
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,38.30025772629501,0.9999999999999998,2.9444389791664403,1,4.007333185232471,5.720311776607412,3.9318256327243257,2.220446049250313e-16,0.5784675617472461,0.0,0.775040245570454,0.82798014393766,0.8081879650285431,['Horror'],"['gay', 'dancing', 'fire', 'diary', 'nightmare', 'haunted house', 'transformation', 'supernatural', 'high school', 'party', 'possession', 'premonition', 'spontaneous combustion', 'bdsm', 'school bus', 'disfigurement', 'sleepwalking', 'dreams']"
331190,Captive,38.29969078980252,1.0,2.3978952727983707,3,4.343805421853684,6.129050210060545,2.0794415416798357,4.440892098500626e-16,0.43803360937966074,0.33333333333333337,0.840115823977448,0.887142532314346,0.34593938089015414,"['Crime', 'Drama', 'Thriller']","['hostage', 'based on true story', 'murder', 'independent film', 'single mother', 'drug', 'drug addict', 'recovering drug addict', 'auto theft', 'based on true events']"
23685,Monkeybone,38.29571218796327,0.9999999999999999,1.6094379124341003,5,4.174387269895637,5.905361848054571,2.3978952727983707,3.3306690738754696e-16,0.23544014411944691,0.6666666666666666,0.8073494229750218,0.8547650100037125,0.4254071257465282,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Comedy']","['parallel world', 'organ donation', 'horniness agent', 'aftercreditsstinger']"
2252,Eastern Promises,38.29438451892055,0.9999999999999998,3.044522437723423,3,3.4965075614664802,5.187385805840755,2.833213344056216,2.220446049250313e-16,0.6041839234727786,0.33333333333333337,0.6762437645725041,0.7508423690723203,0.5340374919117494,"['Thriller', 'Crime', 'Mystery']","['london england', 'gay', 'male nudity', 'female nudity', 'father son relationship', 'sex', 'jealousy', 'underworld', 'undercover', 'hitman', 'russian', 'diary', 'human trafficking', 'midwife', 'murder', 'mother daughter relationship', 'orphan', 'gangster', 'motorcycle', 'bathhouse']"
14635,The Rookie,38.291049131164115,0.9999999999999999,1.9459101490553132,2,5.075173815233827,6.805722553416985,2.3978952727983707,3.3306690738754696e-16,0.3218964064459889,0.16666666666666666,0.9815664877996355,0.9850867154517176,0.4254071257465282,"['Drama', 'Family']","['father son relationship', 'baseball', 'sports team', 'sport', ""life's dream"", 'growing up']"
66,Absolute Power,38.28704486919302,1.0,2.4849066497880004,3,4.060443010546419,5.765191102784844,2.70805020110221,4.440892098500626e-16,0.46039111058080084,0.33333333333333337,0.7853119774556924,0.8344761519175351,0.5028039664801112,"['Crime', 'Drama', 'Thriller']","['corruption', 'assassination', 'washington d.c.', 'rape', 'white house', 'usa president', 'daughter', 'government', 'suspense', 'secret service', 'secret service agent']"
1439,Anna and the King,38.284789813117605,1.0,2.6390573296152584,3,3.8501476017100584,5.556828061699537,2.8903717578961645,4.440892098500626e-16,0.4999999999999999,0.33333333333333337,0.744639690482525,0.8043168760797033,0.5483009462335873,"['Drama', 'History', 'Romance']","['civil war', 'father son relationship', 'east india trading company', 'traitor', 'death penalty', 'thailand', 'palace', 'burma', 'daughter', 'royalty', 'teacher', 'battle', 'denunciation']"
377,A Nightmare on Elm Street,38.28269519964666,0.9999999999999999,2.6390573296152584,1,4.51085950651685,6.285998094508865,3.258096538021482,3.3306690738754696e-16,0.4999999999999999,0.0,0.8724250013820157,0.9098597786867634,0.6400639125575331,['Horror'],"['child murderer', 'sleep', 'nightmare', 'supernatural', 'slasher', 'teenager', 'trapped', 'alcoholic', 'boiler room', 'booby trap', 'disfigurement', 'medical test', 'dreams']"
11395,The Santa Clause,38.27208101966271,0.9999999999999999,1.9459101490553132,4,4.110873864173311,5.823045895483019,2.833213344056216,3.3306690738754696e-16,0.3218964064459889,0.5,0.7950655815042279,0.8428502793176553,0.5340374919117494,"['Fantasy', 'Drama', 'Comedy', 'Family']","['holiday', 'christmas party', 'santa claus', 'deal', 'christmas tree', 'christmas']"
9543,Prince of Persia: The Sands of Time,38.25887538788323,0.9999999999999999,1.9459101490553132,4,3.828641396489095,5.58724865840025,3.58351893845611,3.3306690738754696e-16,0.3218964064459889,0.5,0.7404802722846151,0.8087200713981696,0.7212706366786643,"['Adventure', 'Fantasy', 'Action', 'Romance']","['persia', 'sandstorm', 'brother against brother', 'armageddon', 'regent', 'based on video game']"
11132,Confessions of a Teenage Drama Queen,38.25538116146376,0.9999999999999999,2.0794415416798357,1,4.912654885736052,6.663132695990803,3.6109179126442243,3.3306690738754696e-16,0.3562071871080221,0.0,0.9501344343103035,0.9644477056763097,0.7281078455958274,['Comedy'],"['rock star', 'spotlight', 'high school', 'party', 'rivalry', 'woman director', 'boys']"
223702,Sausage Party,38.25247590214837,0.9999999999999999,2.3978952727983707,4,3.7376696182833684,5.497168225293202,2.6390573296152584,3.3306690738754696e-16,0.43803360937966074,0.5,0.7228858307791337,0.7956814796425686,0.4855873118377672,"['Adventure', 'Animation', 'Comedy', 'Fantasy']","['supermarket', 'party', 'sausage', 'food', 'anthropomorphism', 'sex scene', 'musical number', 'adult animation', 'grocery store', 'gum']"
49530,In Time,38.25014430040844,1.0000000000000002,2.3978952727983707,3,4.356708826689592,6.063785208687608,2.0794415416798357,6.661338147750939e-16,0.43803360937966074,0.33333333333333337,0.8426114133358699,0.8776958225297782,0.34593938089015414,"['Action', 'Thriller', 'Science Fiction']","['bank', 'future', 'time', 'dystopia', 'race against time', 'immortality', 'on the run', 'class differences', 'cops and robbers\xa0', 'rich vs poor']"
1103,Escape from New York,38.24936687061409,1.0,2.70805020110221,2,4.110873864173311,5.8805329864007,3.044522437723423,4.440892098500626e-16,0.5177276611462367,0.16666666666666666,0.7950655815042279,0.8511711841339323,0.586768094509484,"['Science Fiction', 'Action']","['taxi', 'street gang', 'usa president', 'war veteran', 'hostage', 'kidnapping', 'liberation of prisoners', 'anti hero', 'gangster boss', 'dystopia', 'police operation', 'attempt to escape', 'cyberpunk', 'reluctant hero']"
87,Indiana Jones and the Temple of Doom,38.24748131500787,1.0,3.044522437723423,2,3.6109179126442243,5.3230099791384085,3.6109179126442243,4.440892098500626e-16,0.6041839234727786,0.16666666666666666,0.6983713548111622,0.7704731386726124,0.7281078455958274,"['Adventure', 'Action']","['riddle', 'treasure', 'heart', 'skeleton', 'treasure hunt', 'torture', 'violence', 'monkey', 'cult film', 'archaeologist', 'thuggee', 'conveyor belt', 'mine car', 'rope bridge', 'belching', 'child driving a car', 'eating brains', 'splits', 'indiana jones', 'archeology\xa0']"
172,Star Trek V: The Final Frontier,38.24594854722463,0.9999999999999998,2.5649493574615367,4,3.295836866004329,5.0238805208462765,3.4657359027997265,2.220446049250313e-16,0.4809580179769093,0.5,0.6374329500230878,0.7271759790762514,0.6918787617803084,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['federation', 'starfleet', 'uss enterprise-a', 'sha-ka-ree', 'loss of brother', 'self sacrifice', 'hostage', 'liberation of hostage', 'romulans', 'klingon', 'vulcan', 'space opera']"
267935,The BFG,38.24370239961791,1.0,2.302585092994046,3,4.454347296253507,6.129050210060545,2.0794415416798357,4.440892098500626e-16,0.4135437376734581,0.33333333333333337,0.861495229562284,0.887142532314346,0.34593938089015414,"['Adventure', 'Family', 'Fantasy']","['london england', 'england', 'based on novel', 'queen', 'little girl', 'orphan', 'cannibal', 'giant', 'evil brother']"
188207,The Legend of Hercules,38.236187285984016,0.9999999999999999,1.9459101490553132,2,4.820281565605037,6.490723534502507,3.1354942159291497,3.3306690738754696e-16,0.3218964064459889,0.16666666666666666,0.9322689268994574,0.9394925340143355,0.6094694208032319,"['Action', 'Adventure']","['mythology', 'zeus', 'ancient greece', 'demigod', 'city of argos', 'mistaken parentage']"
10195,Thor,38.233587728723734,1.0,2.772588722239781,3,4.174387269895637,5.860786223465865,1.6094379124341003,4.440892098500626e-16,0.5343107806620332,0.33333333333333337,0.8073494229750218,0.8483129609713508,0.22865349336331753,"['Adventure', 'Fantasy', 'Action']","['new mexico', 'banishment', 'shield', 'marvel comic', 'hammer', 'superhero', 'based on comic book', 'redemption', 'norse mythology', 'aftercreditsstinger', 'marvel cinematic universe', '3d', 'asgard', 'odin', 'heimdall']"
5255,The Polar Express,38.23279134489112,0.9999999999999999,2.4849066497880004,4,3.58351893845611,5.272999558563747,2.8903717578961645,3.3306690738754696e-16,0.46039111058080084,0.5,0.6930722427329877,0.7632344361607801,0.5483009462335873,"['Adventure', 'Animation', 'Family', 'Fantasy']","['santa claus', 'nerd', 'faith', 'gift', 'bell', 'beard', 'north pole', 'chute', 'trestle', 'ticket', 'christmas']"
59968,Our Idiot Brother,38.22078796897301,0.9999999999999997,1.791759469228055,2,5.0238805208462765,6.778784897685177,2.8903717578961645,1.1102230246251565e-16,0.2822875170267898,0.16666666666666666,0.9716460829716206,0.9811876545366508,0.5483009462335873,"['Comedy', 'Drama']","['brother sister relationship', 'sister sister relationship', 'family clan', 'idealist', 'duringcreditsstinger']"
23963,Pontypool,38.21563012171216,0.9999999999999999,2.4849066497880004,3,4.189654742026425,5.8944028342648505,2.302585092994046,3.3306690738754696e-16,0.46039111058080084,0.33333333333333337,0.810302235931302,0.8531787597835525,0.40162318380839473,"['Horror', 'Mystery', 'Science Fiction']","['disc jockey', 'radio station', 'winter', 'survival', 'zombie', 'fear', 'ontario canada', 'radio broadcast', 'talk radio', 'zombie apocalypse', 'trapped in building']"
18405,The Last House on the Left,38.213741650055546,0.9999999999999998,2.0794415416798357,4,3.8066624897703196,5.529429087511423,3.295836866004329,2.220446049250313e-16,0.3562071871080221,0.5,0.7362294310210376,0.8003510421395341,0.6494817289053039,"['Crime', 'Thriller', 'Horror', 'Drama']","['rape', 'white trash', 'revenge', 'murder', 'dysfunctional family', 'swimmer', 'family']"
9026,The Importance of Being Earnest,38.209649111788515,0.9999999999999999,2.1972245773362196,4,3.6375861597263857,5.351858133476067,3.4657359027997265,3.3306690738754696e-16,0.3864714404995685,0.5,0.7035291402540247,0.7746487325761663,0.6918787617803084,"['Comedy', 'Drama', 'History', 'Romance']","['new love', 'country estate', 'country house', 'false identity', 'beguilement', 'relatives', 'victorian england', 'pleasure']"
10188,The Sisterhood of the Traveling Pants 2,38.20808240141232,1.0,1.791759469228055,4,3.912023005428146,5.717027701406222,3.6888794541139363,4.440892098500626e-16,0.2822875170267898,0.5,0.7566067333700895,0.8275047941378635,0.7475625646985489,"['Adventure', 'Comedy', 'Drama', 'Family']","['female friendship', 'best friend', 'summer vacation', 'woman director', 'young adult']"
22267,Ride with the Devil,38.204036379267805,1.0,1.6094379124341003,4,4.356708826689592,6.063785208687608,2.995732273553991,4.440892098500626e-16,0.23544014411944691,0.5,0.8426114133358699,0.8776958225297782,0.5745928742534718,"['Drama', 'War', 'Romance', 'Western']","['civil war', 'friends', 'bush whacker', 'raid']"
1378,Shortbus,38.203920583752826,0.9999999999999999,2.833213344056216,3,3.871201010907891,5.666426688112432,2.1972245773362196,3.3306690738754696e-16,0.5498882269911627,0.33333333333333337,0.7487115354428878,0.8201806069420335,0.3753312557885103,"['Romance', 'Drama', 'Comedy']","['gay', 'new york', 'free love', 'swinger club', 'transsexuality', 'sex', 'heterosexual', 'suicide attempt', 'eroticism', 'group sex', 'orgasm', 'sex therapy', 'video', 'dominatrix', 'homosexuality', 'unsimulated sex']"
23730,C.H.U.D.,38.20324898441252,0.9999999999999999,3.044522437723423,2,4.110873864173311,5.796057750765372,2.1972245773362196,3.3306690738754696e-16,0.6041839234727786,0.16666666666666666,0.7950655815042279,0.8389439104306817,0.3753312557885103,"['Horror', 'Science Fiction']","['monster', 'mutant', 'shower', 'police', 'blood splatter', 'toxic', 'independent film', 'gore', 'decapitation', 'blood', 'zombie', 'new york city', 'cannibal', 'police detective', 'flamethrower', 'bum', 'sewer', 'police investigation', 'nuclear waste', 'hobo']"
692,Pink Flamingos,38.19756441723336,0.9999999999999999,2.8903717578961645,3,3.6109179126442243,5.488937726156687,2.70805020110221,3.3306690738754696e-16,0.5645750340535794,0.33333333333333337,0.6983713548111622,0.7944901652307216,0.5028039664801112,"['Horror', 'Comedy', 'Crime']","['gay', 'trailer park', 'pop culture', 'drug dealer', 'heroin', 'fetishism', 'spanner', 'excrements ', 'disgust', 'dog dirt', 'van', 'independent film', 'adult humor', 'unsimulated sex', 'cult classic', 'drag', 'hitchhike']"
1729,The Forbidden Kingdom,38.19664881838041,0.9999999999999999,2.0794415416798357,3,4.2626798770413155,6.049733455231958,3.091042453358316,3.3306690738754696e-16,0.3562071871080221,0.33333333333333337,0.8244256980839687,0.8756619171583325,0.5983768161916054,"['Action', 'Adventure', 'Fantasy']","['tempel', 'shaolin', 'teenager', 'urination', 'staff', 'warrior', 'monkey king']"
8871,How the Grinch Stole Christmas,38.1922534040416,0.9999999999999998,1.9459101490553132,3,4.276666119016055,6.025865973825314,3.4339872044851463,2.220446049250313e-16,0.3218964064459889,0.33333333333333337,0.8271307140917857,0.8722072451994864,0.6839561117666837,"['Family', 'Comedy', 'Fantasy']","['holiday', 'christmas party', 'new love', 'santa claus', 'village', 'kids and family']"
11027,The Postman Always Rings Twice,38.19184280206257,0.9999999999999999,2.4849066497880004,3,3.8066624897703196,5.43372200355424,3.4339872044851463,3.3306690738754696e-16,0.46039111058080084,0.33333333333333337,0.7362294310210376,0.7864980270862673,0.6839561117666837,"['Romance', 'Crime', 'Drama']","['sex', 'adultery', 'confession', 'based on novel', 'obsession', 'nudity', 'remake', 'murder', 'suspense', 'conspiracy', 'neo-noir']"
